customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0876,Male,1,No,Yes,70,No,No,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Electronic check,37.05,2611.03,No
CUST0877,Female,0,No,Yes,56,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),70.04,3965.49,No
CUST0878,Female,1,No,Yes,25,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),71.97,1772.94,No
CUST0879,Male,1,Yes,No,24,No,No phone service,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,107.37,2596.24,No
CUST0880,Male,0,No,Yes,9,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,65.17,634.04,No
CUST0881,Male,1,No,No,44,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),46.5,2092.23,No
CUST0882,Female,1,Yes,No,10,Yes,No,No,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),41.56,389.09,Yes
CUST0883,Male,0,Yes,Yes,52,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,One year,No,Credit card (automatic),107.17,5532.87,Yes
CUST0884,Female,0,Yes,No,71,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),35.44,2481.07,No
CUST0885,Female,0,No,No,67,No,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),61.44,4136.68,No
CUST0886,Male,1,Yes,No,27,No,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),37.09,1024.01,Yes
CUST0887,Male,1,No,No,64,No,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),96.88,6217.74,Yes
CUST0888,Female,1,No,Yes,48,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,One year,No,Mailed check,66.39,3170.33,Yes
CUST0889,Female,0,Yes,Yes,46,Yes,No phone service,No,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,53.82,2442.7,Yes
CUST0890,Male,0,Yes,No,51,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,54.83,2804.41,Yes
CUST0891,Male,1,No,No,53,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,104.93,5559.66,No
CUST0892,Male,1,Yes,Yes,59,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,74.48,4417.2,No
CUST0893,Male,0,No,No,56,No,Yes,No,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,91.22,5102.46,No
CUST0894,Male,0,Yes,Yes,46,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,Yes,Electronic check,109.5,5020.86,No
CUST0895,Female,0,Yes,No,30,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,109.98,3278.75,No
CUST0896,Female,0,Yes,No,45,No,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),51.51,2289.1,No
CUST0897,Female,1,No,Yes,25,Yes,No,No,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Credit card (automatic),115.15,2855.32,No
CUST0898,Female,0,Yes,Yes,4,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.54,41.64,No
CUST0899,Male,1,No,Yes,51,No,No phone service,No,No,No internet service,No internet service,No,No,No,Two year,No,Bank transfer (automatic),56.44,2863.13,No
CUST0900,Male,1,No,Yes,53,Yes,No phone service,No,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,109.37,5750.27,No
CUST0901,Male,1,No,No,32,No,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.01,1440.96,No
CUST0902,Female,0,No,Yes,49,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),45.85,2271.33,No
CUST0903,Female,0,Yes,No,37,No,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,No,Credit card (automatic),48.87,1790.74,No
CUST0904,Male,0,No,Yes,26,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,80.46,2108.78,No
CUST0905,Male,0,No,Yes,14,No,No phone service,DSL,No,No internet service,No,Yes,Yes,No,One year,No,Electronic check,62.71,899.63,Yes
CUST0906,Female,1,Yes,No,60,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,92.13,5535.92,No
CUST0907,Female,0,No,Yes,20,Yes,No,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,No,Electronic check,109.28,2231.47,No
CUST0908,Male,0,Yes,Yes,45,No,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),86.77,3856.79,Yes
CUST0909,Male,1,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,38.86,2666.35,No
CUST0910,Female,0,Yes,Yes,5,No,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,113.13,611.53,No
CUST0911,Male,1,No,No,37,No,No phone service,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),44.98,1700.49,Yes
CUST0912,Male,1,Yes,No,61,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),33.29,1997.48,No
CUST0913,Male,1,No,Yes,61,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),27.18,1640.66,Yes
CUST0914,Female,1,No,Yes,45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),75.47,3363.4,No
CUST0915,Female,1,Yes,Yes,12,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,29.6,365.33,No
CUST0916,Female,1,Yes,No,2,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),32.16,85.54,No
CUST0917,Female,1,Yes,No,5,No,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.6,224.71,No
CUST0918,Female,1,Yes,No,7,No,No,No,No,No internet service,No internet service,No,No,Yes,Two year,No,Electronic check,46.73,331.06,No
CUST0919,Female,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),79.63,3443.18,No
CUST0920,Female,0,No,Yes,32,No,Yes,No,Yes,No internet service,Yes,Yes,No,No,Two year,No,Electronic check,101.31,3234.05,No
CUST0921,Male,0,Yes,Yes,49,No,No phone service,No,Yes,Yes,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),95.66,4722.74,No
CUST0922,Male,0,No,Yes,10,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,44.77,474.85,No
CUST0923,Male,1,Yes,No,27,No,No,No,No,No internet service,No,Yes,Yes,No,One year,No,Mailed check,43.02,1118.01,No
CUST0924,Male,0,Yes,Yes,69,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No,No,One year,Yes,Electronic check,116.51,8051.3,Yes
CUST0925,Male,1,No,No,40,No,No,Fiber optic,No,No,No internet service,No,No internet service,No,One year,No,Electronic check,18.84,727.13,No
CUST0926,Male,0,No,No,15,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,107.73,1621.7,No
CUST0927,Male,0,No,Yes,67,No,No phone service,DSL,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,38.37,2616.48,No
CUST0928,Female,0,No,Yes,47,No,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),114.62,5425.05,No
CUST0929,Female,1,No,Yes,55,No,Yes,No,Yes,No,No,Yes,No internet service,No,Two year,No,Electronic check,52.92,2901.05,No
CUST0930,Male,0,No,No,63,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.92,3943.11,Yes
CUST0931,Male,1,No,No,58,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Mailed check,90.13,5200.98,Yes
CUST0932,Female,1,Yes,Yes,61,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),77.94,4757.59,No
CUST0933,Male,0,Yes,Yes,10,Yes,No phone service,No,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),50.43,465.72,No
CUST0934,Male,0,Yes,No,17,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,74.49,1271.26,No
CUST0935,Female,0,Yes,Yes,18,No,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,92.53,1615.67,No
CUST0936,Male,1,Yes,No,54,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,22.32,1187.66,Yes
CUST0937,Female,0,No,No,25,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No,Two year,No,Credit card (automatic),19.14,450.49,No
CUST0938,Male,1,Yes,Yes,5,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No,Two year,Yes,Electronic check,64.72,370.72,No
CUST0939,Female,1,Yes,Yes,3,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),31.45,117.07,No
CUST0940,Female,0,Yes,Yes,28,Yes,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),85.76,2386.25,Yes
CUST0941,Female,0,Yes,Yes,58,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,39.83,2269.42,No
CUST0942,Male,1,Yes,No,16,No,No phone service,No,Yes,No internet service,No,Yes,Yes,No internet service,Two year,No,Mailed check,62.15,996.08,No
CUST0943,Female,1,Yes,No,42,No,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,One year,No,Mailed check,38.16,1574.06,No
CUST0944,Male,1,Yes,No,65,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),73.95,4810.39,No
CUST0945,Male,0,No,Yes,33,No,No,No,No,No,Yes,No,Yes,No internet service,One year,Yes,Mailed check,29.84,1018.26,No
CUST0946,Male,1,No,No,7,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,No,One year,No,Electronic check,20.36,154.1,No
CUST0947,Male,0,Yes,Yes,12,No,No,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),23.22,292.02,No
CUST0948,Female,1,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Yes,One year,Yes,Mailed check,115.33,811.41,No
CUST0949,Female,1,No,Yes,64,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,No,Mailed check,32.51,2123.37,No
CUST0950,Male,0,No,Yes,42,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),90.26,3834.11,Yes
CUST0951,Male,1,No,Yes,38,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,Yes,Bank transfer (automatic),24.93,948.61,No
CUST0952,Female,0,Yes,Yes,58,No,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),29.03,1664.32,No
CUST0953,Male,0,No,No,43,No,Yes,Fiber optic,Yes,No,No,No,No,No internet service,One year,No,Bank transfer (automatic),69.91,3002.09,No
CUST0954,Female,1,No,Yes,8,No,No phone service,No,No internet service,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,65.42,492.02,No
CUST0955,Male,0,No,No,36,No,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,115.06,4155.79,No
CUST0956,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,No,Mailed check,114.37,4002.96,No
CUST0957,Female,1,Yes,Yes,27,Yes,Yes,No,Yes,No,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,97.52,2593.37,Yes
CUST0958,Male,0,Yes,Yes,41,No,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),79.41,3225.57,No
CUST0959,Female,0,Yes,Yes,42,No,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,No,Credit card (automatic),64.41,2703.18,Yes
CUST0960,Male,0,Yes,No,41,No,No,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),54.33,2266.29,Yes
CUST0961,Male,1,Yes,Yes,65,No,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,Two year,No,Mailed check,114.6,7455.64,No
CUST0962,Male,0,Yes,No,54,No,No,No,No,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,79.5,4311.15,No
CUST0963,Female,1,No,Yes,71,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,77.07,5455.87,No
CUST0964,Male,1,No,Yes,47,Yes,Yes,No,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,41.65,1964.69,Yes
CUST0965,Male,0,No,No,21,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,22.76,472.7,No
CUST0966,Male,0,Yes,No,26,No,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,114.41,2990.57,Yes
CUST0967,Male,0,Yes,Yes,66,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,50.0,3255.06,No
CUST0968,Female,1,Yes,No,12,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,63.14,757.01,No
CUST0969,Female,0,Yes,No,44,No,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,29.69,1285.96,Yes
CUST0970,Male,0,Yes,No,9,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),103.37,912.95,No
CUST0971,Female,0,No,No,8,Yes,No phone service,DSL,No,No,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),20.82,212.65,Yes
CUST0972,Male,0,No,No,53,No,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,One year,No,Electronic check,103.07,5430.98,No
CUST0973,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,32.31,821.18,No
CUST0974,Male,1,Yes,Yes,33,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,One year,Yes,Credit card (automatic),108.43,3579.18,No
CUST0975,Female,1,Yes,No,0,No,No,No,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),92.44,36.3,No
CUST0976,Female,0,Yes,Yes,31,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,34.8,1070.47,No
CUST0977,Female,0,No,Yes,70,No,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,No,Mailed check,75.71,5324.09,Yes
CUST0978,Female,0,Yes,No,66,No,No,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),49.89,3328.38,Yes
CUST0979,Female,0,Yes,Yes,19,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,36.18,668.42,No
CUST0980,Female,1,Yes,No,34,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),105.64,3581.04,No
CUST0981,Female,0,Yes,No,16,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,No,Mailed check,59.16,932.22,Yes
CUST0982,Female,1,No,Yes,17,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Credit card (automatic),58.65,1030.34,No
CUST0983,Female,1,Yes,No,44,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),35.33,1508.95,No
CUST0984,Male,0,Yes,No,52,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,57.07,2948.48,No
CUST0985,Female,1,No,No,67,No,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),106.9,7180.24,No
CUST0986,Female,1,No,No,64,No,No,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),55.04,3529.1,No
CUST0987,Female,1,No,No,0,No,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),115.06,-6.37,No
CUST0988,Female,1,Yes,Yes,57,No,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,114.52,6531.63,Yes
CUST0989,Female,0,Yes,Yes,25,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),32.78,789.26,No
CUST0990,Female,0,No,No,19,No,No phone service,No,Yes,No,No,Yes,Yes,No internet service,One year,No,Electronic check,36.09,678.78,Yes
CUST0991,Female,1,No,No,9,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),105.99,954.08,Yes
CUST0992,Female,0,No,Yes,58,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,58.06,3407.6,No
CUST0993,Female,0,No,No,40,No,No,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),18.45,714.08,No
CUST0994,Female,0,No,Yes,4,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,45.93,220.5,Yes
CUST0995,Female,0,No,No,64,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,78.96,5067.86,No
CUST0996,Male,0,Yes,No,16,No,Yes,DSL,No,No,No internet service,No internet service,No,No,One year,No,Mailed check,99.53,1544.51,No
CUST0997,Male,1,Yes,No,21,No,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,31.61,686.27,Yes
CUST0998,Female,0,Yes,No,40,No,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),29.28,1124.76,No
CUST0999,Female,0,No,No,67,Yes,No phone service,DSL,No,No internet service,Yes,No,No,No,One year,Yes,Mailed check,112.05,7557.09,No
CUST1000,Male,0,No,No,68,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,94.62,6471.42,Yes
